unidade;ano;mes;porte;quantidade
HJXXIII;2025,0;11,0;PORTE SEM INFORMAÇÃO;0,0
HJXXIII;2025,0;12,0;PORTE I;679,0
HJXXIII;2025,0;12,0;PORTE II;235,0
HJXXIII;2025,0;12,0;PORTE III;49,0
HJXXIII;2025,0;12,0;PORTE IV;6,0
HJXXIII;2025,0;12,0;PORTE SEM INFORMAÇÃO;0,0
HJXXIII;2026,0;1,0;PORTE I;615,0
HJXXIII;2026,0;1,0;PORTE II;231,0
HJXXIII;2026,0;1,0;PORTE III;38,0
HJXXIII;2026,0;1,0;PORTE IV;8,0
HJXXIII;2026,0;1,0;PORTE SEM INFORMAÇÃO;0,0
HJXXIII;2026,0;2,0;PORTE I;595,0
HJXXIII;2026,0;2,0;PORTE II;226,0
HJXXIII;2026,0;2,0;PORTE III;47,0
HJXXIII;2026,0;2,0;PORTE IV;19,0
HJXXIII;2026,0;2,0;PORTE SEM INFORMAÇÃO;0,0
HRAD;2019,0;1,0;PORTE I;352,0
HRAD;2019,0;1,0;PORTE II;46,0
HRAD;2019,0;1,0;PORTE III;4,0
HRAD;2019,0;1,0;PORTE IV;1,0
HRAD;2019,0;1,0;PORTE SEM INFORMAÇÃO;0,0
HRAD;2019,0;2,0;PORTE I;310,0
HRAD;2019,0;2,0;PORTE II;56,0
HRAD;2019,0;2,0;PORTE III;7,0
HRAD;2019,0;2,0;PORTE IV;0,0
HRAD;2019,0;2,0;PORTE SEM INFORMAÇÃO;0,0
HRAD;2019,0;3,0;PORTE I;301,0
HRAD;2019,0;3,0;PORTE II;50,0
HRAD;2019,0;3,0;PORTE III;8,0
HRAD;2019,0;3,0;PORTE IV;1,0
HRAD;2019,0;3,0;PORTE SEM INFORMAÇÃO;0,0
HRAD;2019,0;4,0;PORTE I;266,0
HRAD;2019,0;4,0;PORTE II;60,0
HRAD;2019,0;4,0;PORTE III;7,0
HRAD;2019,0;4,0;PORTE IV;2,0
HRAD;2019,0;4,0;PORTE SEM INFORMAÇÃO;0,0
HRAD;2019,0;5,0;PORTE I;304,0
HRAD;2019,0;5,0;PORTE II;50,0
HRAD;2019,0;5,0;PORTE III;8,0
HRAD;2019,0;5,0;PORTE IV;1,0
HRAD;2019,0;5,0;PORTE SEM INFORMAÇÃO;0,0
HRAD;2019,0;6,0;PORTE I;255,0
HRAD;2019,0;6,0;PORTE II;62,0
HRAD;2019,0;6,0;PORTE III;6,0
HRAD;2019,0;6,0;PORTE IV;0,0
HRAD;2019,0;6,0;PORTE SEM INFORMAÇÃO;0,0
HRAD;2019,0;7,0;PORTE I;335,0
HRAD;2019,0;7,0;PORTE II;61,0
HRAD;2019,0;7,0;PORTE III;3,0
HRAD;2019,0;7,0;PORTE IV;0,0
HRAD;2019,0;7,0;PORTE SEM INFORMAÇÃO;0,0
HRAD;2019,0;8,0;PORTE I;297,0
HRAD;2019,0;8,0;PORTE II;56,0
HRAD;2019,0;8,0;PORTE III;6,0
HRAD;2019,0;8,0;PORTE IV;1,0
HRAD;2019,0;8,0;PORTE SEM INFORMAÇÃO;0,0
HRAD;2019,0;9,0;PORTE I;276,0
HRAD;2019,0;9,0;PORTE II;62,0
HRAD;2019,0;9,0;PORTE III;5,0
HRAD;2019,0;9,0;PORTE IV;0,0
HRAD;2019,0;9,0;PORTE SEM INFORMAÇÃO;0,0
HRAD;2019,0;10,0;PORTE I;293,0
HRAD;2019,0;10,0;PORTE II;55,0
HRAD;2019,0;10,0;PORTE III;5,0
HRAD;2019,0;10,0;PORTE IV;2,0
HRAD;2019,0;10,0;PORTE SEM INFORMAÇÃO;0,0
HRAD;2019,0;11,0;PORTE I;297,0
HRAD;2019,0;11,0;PORTE II;47,0
HRAD;2019,0;11,0;PORTE III;6,0
HRAD;2019,0;11,0;PORTE IV;0,0
HRAD;2019,0;11,0;PORTE SEM INFORMAÇÃO;0,0
HRAD;2019,0;12,0;PORTE I;239,0
HRAD;2019,0;12,0;PORTE II;51,0
HRAD;2019,0;12,0;PORTE III;2,0
HRAD;2019,0;12,0;PORTE IV;0,0
HRAD;2019,0;12,0;PORTE SEM INFORMAÇÃO;0,0
HRAD;2020,0;1,0;PORTE I;298,0
HRAD;2020,0;1,0;PORTE II;43,0
HRAD;2020,0;1,0;PORTE III;4,0
HRAD;2020,0;1,0;PORTE IV;1,0
HRAD;2020,0;1,0;PORTE SEM INFORMAÇÃO;0,0
HRAD;2020,0;2,0;PORTE I;302,0
HRAD;2020,0;2,0;PORTE II;50,0
HRAD;2020,0;2,0;PORTE III;6,0
HRAD;2020,0;2,0;PORTE IV;0,0
HRAD;2020,0;2,0;PORTE SEM INFORMAÇÃO;0,0
HRAD;2020,0;3,0;PORTE I;284,0
HRAD;2020,0;3,0;PORTE II;40,0
HRAD;2020,0;3,0;PORTE III;8,0
HRAD;2020,0;3,0;PORTE IV;1,0
HRAD;2020,0;3,0;PORTE SEM INFORMAÇÃO;0,0
HRAD;2020,0;4,0;PORTE I;259,0
HRAD;2020,0;4,0;PORTE II;44,0
HRAD;2020,0;4,0;PORTE III;6,0
HRAD;2020,0;4,0;PORTE IV;0,0
HRAD;2020,0;4,0;PORTE SEM INFORMAÇÃO;0,0
HRAD;2020,0;5,0;PORTE I;275,0
HRAD;2020,0;5,0;PORTE II;46,0
HRAD;2020,0;5,0;PORTE III;5,0
HRAD;2020,0;5,0;PORTE IV;0,0
HRAD;2020,0;5,0;PORTE SEM INFORMAÇÃO;0,0
HRAD;2020,0;6,0;PORTE I;255,0
HRAD;2020,0;6,0;PORTE II;62,0
HRAD;2020,0;6,0;PORTE III;1,0
HRAD;2020,0;6,0;PORTE IV;0,0
HRAD;2020,0;6,0;PORTE SEM INFORMAÇÃO;0,0
HRAD;2020,0;7,0;PORTE I;234,0
HRAD;2020,0;7,0;PORTE II;44,0
HRAD;2020,0;7,0;PORTE III;3,0
HRAD;2020,0;7,0;PORTE IV;0,0
HRAD;2020,0;7,0;PORTE SEM INFORMAÇÃO;0,0
HRAD;2020,0;8,0;PORTE I;251,0
HRAD;2020,0;8,0;PORTE II;44,0
HRAD;2020,0;8,0;PORTE III;4,0
HRAD;2020,0;8,0;PORTE IV;3,0
HRAD;2020,0;8,0;PORTE SEM INFORMAÇÃO;0,0
HRAD;2020,0;9,0;PORTE I;235,0
HRAD;2020,0;9,0;PORTE II;32,0
HRAD;2020,0;9,0;PORTE III;4,0
HRAD;2020,0;9,0;PORTE IV;0,0
HRAD;2020,0;9,0;PORTE SEM INFORMAÇÃO;0,0
HRAD;2020,0;10,0;PORTE I;224,0
HRAD;2020,0;10,0;PORTE II;35,0
HRAD;2020,0;10,0;PORTE III;4,0
HRAD;2020,0;10,0;PORTE IV;1,0
HRAD;2020,0;10,0;PORTE SEM INFORMAÇÃO;0,0
HRAD;2020,0;11,0;PORTE I;244,0
HRAD;2020,0;11,0;PORTE II;42,0
HRAD;2020,0;11,0;PORTE III;6,0
HRAD;2020,0;11,0;PORTE IV;0,0
HRAD;2020,0;11,0;PORTE SEM INFORMAÇÃO;0,0
HRAD;2020,0;12,0;PORTE I;228,0
HRAD;2020,0;12,0;PORTE II;32,0
HRAD;2020,0;12,0;PORTE III;6,0
HRAD;2020,0;12,0;PORTE IV;0,0
HRAD;2020,0;12,0;PORTE SEM INFORMAÇÃO;0,0
HRAD;2021,0;1,0;PORTE I;194,0
HRAD;2021,0;1,0;PORTE II;32,0
HRAD;2021,0;1,0;PORTE III;6,0
HRAD;2021,0;1,0;PORTE IV;1,0
HRAD;2021,0;1,0;PORTE SEM INFORMAÇÃO;0,0
HRAD;2021,0;2,0;PORTE I;206,0
HRAD;2021,0;2,0;PORTE II;20,0
HRAD;2021,0;2,0;PORTE III;2,0
HRAD;2021,0;2,0;PORTE IV;1,0
HRAD;2021,0;2,0;PORTE SEM INFORMAÇÃO;0,0
HRAD;2021,0;3,0;PORTE I;249,0
HRAD;2021,0;3,0;PORTE II;37,0
HRAD;2021,0;3,0;PORTE III;4,0
HRAD;2021,0;3,0;PORTE IV;1,0
HRAD;2021,0;3,0;PORTE SEM INFORMAÇÃO;0,0
HRAD;2021,0;4,0;PORTE I;262,0
HRAD;2021,0;4,0;PORTE II;45,0
HRAD;2021,0;4,0;PORTE III;2,0
HRAD;2021,0;4,0;PORTE IV;0,0
HRAD;2021,0;4,0;PORTE SEM INFORMAÇÃO;0,0
HRAD;2021,0;5,0;PORTE I;253,0
HRAD;2021,0;5,0;PORTE II;65,0
HRAD;2021,0;5,0;PORTE III;5,0
HRAD;2021,0;5,0;PORTE IV;2,0
HRAD;2021,0;5,0;PORTE SEM INFORMAÇÃO;0,0
HRAD;2021,0;6,0;PORTE I;230,0
HRAD;2021,0;6,0;PORTE II;44,0
HRAD;2021,0;6,0;PORTE III;3,0
HRAD;2021,0;6,0;PORTE IV;1,0
HRAD;2021,0;6,0;PORTE SEM INFORMAÇÃO;0,0
HRAD;2021,0;7,0;PORTE I;257,0
HRAD;2021,0;7,0;PORTE II;48,0
HRAD;2021,0;7,0;PORTE III;5,0
HRAD;2021,0;7,0;PORTE IV;0,0
HRAD;2021,0;7,0;PORTE SEM INFORMAÇÃO;0,0
HRAD;2021,0;8,0;PORTE I;268,0
HRAD;2021,0;8,0;PORTE II;51,0
HRAD;2021,0;8,0;PORTE III;4,0
HRAD;2021,0;8,0;PORTE IV;2,0
HRAD;2021,0;8,0;PORTE SEM INFORMAÇÃO;0,0
HRAD;2021,0;9,0;PORTE I;280,0
HRAD;2021,0;9,0;PORTE II;47,0
HRAD;2021,0;9,0;PORTE III;3,0
HRAD;2021,0;9,0;PORTE IV;0,0
HRAD;2021,0;9,0;PORTE SEM INFORMAÇÃO;0,0
HRAD;2021,0;10,0;PORTE I;261,0
HRAD;2021,0;10,0;PORTE II;51,0
HRAD;2021,0;10,0;PORTE III;3,0
HRAD;2021,0;10,0;PORTE IV;1,0
HRAD;2021,0;10,0;PORTE SEM INFORMAÇÃO;0,0
HRAD;2021,0;11,0;PORTE I;252,0
HRAD;2021,0;11,0;PORTE II;40,0
HRAD;2021,0;11,0;PORTE III;3,0
HRAD;2021,0;11,0;PORTE IV;0,0
HRAD;2021,0;11,0;PORTE SEM INFORMAÇÃO;0,0
HRAD;2021,0;12,0;PORTE I;244,0
HRAD;2021,0;12,0;PORTE II;43,0
HRAD;2021,0;12,0;PORTE III;5,0
HRAD;2021,0;12,0;PORTE IV;1,0
HRAD;2021,0;12,0;PORTE SEM INFORMAÇÃO;0,0
HRAD;2022,0;1,0;PORTE I;211,0
HRAD;2022,0;1,0;PORTE II;29,0
HRAD;2022,0;1,0;PORTE III;3,0
HRAD;2022,0;1,0;PORTE IV;2,0
HRAD;2022,0;1,0;PORTE SEM INFORMAÇÃO;0,0
HRAD;2022,0;2,0;PORTE I;244,0
HRAD;2022,0;2,0;PORTE II;42,0
HRAD;2022,0;2,0;PORTE III;4,0
HRAD;2022,0;2,0;PORTE IV;0,0
HRAD;2022,0;2,0;PORTE SEM INFORMAÇÃO;0,0
HRAD;2022,0;3,0;PORTE I;276,0
HRAD;2022,0;3,0;PORTE II;56,0
HRAD;2022,0;3,0;PORTE III;5,0
HRAD;2022,0;3,0;PORTE IV;5,0
HRAD;2022,0;3,0;PORTE SEM INFORMAÇÃO;0,0
HRAD;2022,0;4,0;PORTE I;277,0
HRAD;2022,0;4,0;PORTE II;44,0
HRAD;2022,0;4,0;PORTE III;4,0
HRAD;2022,0;4,0;PORTE IV;3,0
HRAD;2022,0;4,0;PORTE SEM INFORMAÇÃO;0,0
HRAD;2022,0;5,0;PORTE I;279,0
HRAD;2022,0;5,0;PORTE II;61,0
HRAD;2022,0;5,0;PORTE III;7,0
HRAD;2022,0;5,0;PORTE IV;0,0
HRAD;2022,0;5,0;PORTE SEM INFORMAÇÃO;0,0
HRAD;2022,0;6,0;PORTE I;262,0
HRAD;2022,0;6,0;PORTE II;60,0
HRAD;2022,0;6,0;PORTE III;6,0
HRAD;2022,0;6,0;PORTE IV;6,0
HRAD;2022,0;6,0;PORTE SEM INFORMAÇÃO;0,0
HRAD;2022,0;7,0;PORTE I;258,0
HRAD;2022,0;7,0;PORTE II;56,0
HRAD;2022,0;7,0;PORTE III;6,0
HRAD;2022,0;7,0;PORTE IV;3,0
HRAD;2022,0;7,0;PORTE SEM INFORMAÇÃO;0,0
HRAD;2022,0;8,0;PORTE I;292,0
HRAD;2022,0;8,0;PORTE II;71,0
HRAD;2022,0;8,0;PORTE III;13,0
HRAD;2022,0;8,0;PORTE IV;1,0
HRAD;2022,0;8,0;PORTE SEM INFORMAÇÃO;0,0
HRAD;2022,0;9,0;PORTE I;276,0
HRAD;2022,0;9,0;PORTE II;58,0
HRAD;2022,0;9,0;PORTE III;4,0
HRAD;2022,0;9,0;PORTE IV;0,0
HRAD;2022,0;9,0;PORTE SEM INFORMAÇÃO;0,0
HRAD;2022,0;10,0;PORTE I;280,0
HRAD;2022,0;10,0;PORTE II;39,0
HRAD;2022,0;10,0;PORTE III;6,0
HRAD;2022,0;10,0;PORTE IV;2,0
HRAD;2022,0;10,0;PORTE SEM INFORMAÇÃO;0,0
HRAD;2022,0;11,0;PORTE I;289,0
HRAD;2022,0;11,0;PORTE II;40,0
HRAD;2022,0;11,0;PORTE III;5,0
HRAD;2022,0;11,0;PORTE IV;1,0
HRAD;2022,0;11,0;PORTE SEM INFORMAÇÃO;0,0
HRAD;2022,0;12,0;PORTE I;304,0
HRAD;2022,0;12,0;PORTE II;49,0
HRAD;2022,0;12,0;PORTE III;7,0
HRAD;2022,0;12,0;PORTE IV;0,0
HRAD;2022,0;12,0;PORTE SEM INFORMAÇÃO;0,0
HRAD;2023,0;1,0;PORTE I;355,0
HRAD;2023,0;1,0;PORTE II;69,0
HRAD;2023,0;1,0;PORTE III;3,0
HRAD;2023,0;1,0;PORTE IV;2,0
HRAD;2023,0;1,0;PORTE SEM INFORMAÇÃO;0,0
HRAD;2023,0;2,0;PORTE I;331,0
HRAD;2023,0;2,0;PORTE II;45,0
HRAD;2023,0;2,0;PORTE III;9,0
HRAD;2023,0;2,0;PORTE IV;0,0
HRAD;2023,0;2,0;PORTE SEM INFORMAÇÃO;0,0
HRAD;2023,0;3,0;PORTE I;358,0
HRAD;2023,0;3,0;PORTE II;54,0
HRAD;2023,0;3,0;PORTE III;6,0
HRAD;2023,0;3,0;PORTE IV;1,0
HRAD;2023,0;3,0;PORTE SEM INFORMAÇÃO;0,0
HRAD;2023,0;4,0;PORTE I;327,0
HRAD;2023,0;4,0;PORTE II;48,0
HRAD;2023,0;4,0;PORTE III;5,0
HRAD;2023,0;4,0;PORTE IV;1,0
HRAD;2023,0;4,0;PORTE SEM INFORMAÇÃO;0,0
HRAD;2023,0;5,0;PORTE I;380,0
HRAD;2023,0;5,0;PORTE II;63,0
HRAD;2023,0;5,0;PORTE III;7,0
HRAD;2023,0;5,0;PORTE IV;0,0
HRAD;2023,0;5,0;PORTE SEM INFORMAÇÃO;0,0
HRAD;2023,0;6,0;PORTE I;341,0
HRAD;2023,0;6,0;PORTE II;68,0
HRAD;2023,0;6,0;PORTE III;4,0
HRAD;2023,0;6,0;PORTE IV;1,0
HRAD;2023,0;6,0;PORTE SEM INFORMAÇÃO;0,0
HRAD;2023,0;7,0;PORTE I;348,0
HRAD;2023,0;7,0;PORTE II;67,0
HRAD;2023,0;7,0;PORTE III;6,0
HRAD;2023,0;7,0;PORTE IV;1,0
HRAD;2023,0;7,0;PORTE SEM INFORMAÇÃO;0,0
HRAD;2023,0;8,0;PORTE I;345,0
HRAD;2023,0;8,0;PORTE II;56,0
HRAD;2023,0;8,0;PORTE III;8,0
HRAD;2023,0;8,0;PORTE IV;2,0
HRAD;2023,0;8,0;PORTE SEM INFORMAÇÃO;0,0
HRAD;2023,0;9,0;PORTE I;370,0
HRAD;2023,0;9,0;PORTE II;55,0
HRAD;2023,0;9,0;PORTE III;4,0
HRAD;2023,0;9,0;PORTE IV;1,0
HRAD;2023,0;9,0;PORTE SEM INFORMAÇÃO;0,0
HRAD;2023,0;10,0;PORTE I;357,0
HRAD;2023,0;10,0;PORTE II;50,0
HRAD;2023,0;10,0;PORTE III;16,0
HRAD;2023,0;10,0;PORTE IV;2,0
HRAD;2023,0;10,0;PORTE SEM INFORMAÇÃO;0,0
HRAD;2023,0;11,0;PORTE I;358,0
HRAD;2023,0;11,0;PORTE II;54,0
HRAD;2023,0;11,0;PORTE III;6,0
HRAD;2023,0;11,0;PORTE IV;0,0
HRAD;2023,0;11,0;PORTE SEM INFORMAÇÃO;0,0
HRAD;2023,0;12,0;PORTE I;386,0
HRAD;2023,0;12,0;PORTE II;43,0
HRAD;2023,0;12,0;PORTE III;3,0
HRAD;2023,0;12,0;PORTE IV;1,0
HRAD;2023,0;12,0;PORTE SEM INFORMAÇÃO;0,0
HRAD;2024,0;1,0;PORTE I;369,0
HRAD;2024,0;1,0;PORTE II;48,0
HRAD;2024,0;1,0;PORTE III;6,0
HRAD;2024,0;1,0;PORTE IV;3,0
HRAD;2024,0;1,0;PORTE SEM INFORMAÇÃO;0,0
HRAD;2024,0;2,0;PORTE I;342,0
HRAD;2024,0;2,0;PORTE II;61,0
HRAD;2024,0;2,0;PORTE III;6,0
HRAD;2024,0;2,0;PORTE IV;1,0
HRAD;2024,0;2,0;PORTE SEM INFORMAÇÃO;0,0
HRAD;2024,0;3,0;PORTE I;414,0
HRAD;2024,0;3,0;PORTE II;42,0
HRAD;2024,0;3,0;PORTE III;5,0
HRAD;2024,0;3,0;PORTE IV;2,0
HRAD;2024,0;3,0;PORTE SEM INFORMAÇÃO;0,0
HRAD;2024,0;4,0;PORTE I;354,0
HRAD;2024,0;4,0;PORTE II;53,0
HRAD;2024,0;4,0;PORTE III;7,0
HRAD;2024,0;4,0;PORTE IV;1,0
HRAD;2024,0;4,0;PORTE SEM INFORMAÇÃO;0,0
HRAD;2024,0;5,0;PORTE I;381,0
HRAD;2024,0;5,0;PORTE II;58,0
HRAD;2024,0;5,0;PORTE III;1,0
HRAD;2024,0;5,0;PORTE IV;0,0
HRAD;2024,0;5,0;PORTE SEM INFORMAÇÃO;0,0
HRAD;2024,0;6,0;PORTE I;352,0
HRAD;2024,0;6,0;PORTE II;58,0
HRAD;2024,0;6,0;PORTE III;4,0
HRAD;2024,0;6,0;PORTE IV;1,0
HRAD;2024,0;6,0;PORTE SEM INFORMAÇÃO;0,0
HRAD;2024,0;7,0;PORTE I;398,0
HRAD;2024,0;7,0;PORTE II;53,0
HRAD;2024,0;7,0;PORTE III;7,0
HRAD;2024,0;7,0;PORTE IV;0,0
HRAD;2024,0;7,0;PORTE SEM INFORMAÇÃO;0,0
HRAD;2024,0;8,0;PORTE I;395,0
HRAD;2024,0;8,0;PORTE II;54,0
HRAD;2024,0;8,0;PORTE III;3,0
HRAD;2024,0;8,0;PORTE IV;3,0
HRAD;2024,0;8,0;PORTE SEM INFORMAÇÃO;0,0
HRAD;2024,0;9,0;PORTE I;519,0
HRAD;2024,0;9,0;PORTE II;60,0
HRAD;2024,0;9,0;PORTE III;5,0
HRAD;2024,0;9,0;PORTE IV;2,0
HRAD;2024,0;9,0;PORTE SEM INFORMAÇÃO;0,0
HRAD;2024,0;10,0;PORTE I;386,0
HRAD;2024,0;10,0;PORTE II;61,0
HRAD;2024,0;10,0;PORTE III;6,0
HRAD;2024,0;10,0;PORTE IV;1,0
HRAD;2024,0;10,0;PORTE SEM INFORMAÇÃO;0,0
HRAD;2024,0;11,0;PORTE I;374,0
HRAD;2024,0;11,0;PORTE II;53,0
HRAD;2024,0;11,0;PORTE III;4,0
HRAD;2024,0;11,0;PORTE IV;1,0
HRAD;2024,0;11,0;PORTE SEM INFORMAÇÃO;0,0
HRAD;2024,0;12,0;PORTE I;532,0
HRAD;2024,0;12,0;PORTE II;48,0
HRAD;2024,0;12,0;PORTE III;7,0
HRAD;2024,0;12,0;PORTE IV;3,0
HRAD;2024,0;12,0;PORTE SEM INFORMAÇÃO;0,0
HRAD;2025,0;1,0;PORTE I;351,0
HRAD;2025,0;1,0;PORTE II;202,0
HRAD;2025,0;1,0;PORTE III;26,0
HRAD;2025,0;1,0;PORTE IV;10,0
HRAD;2025,0;1,0;PORTE SEM INFORMAÇÃO;0,0
HRAD;2025,0;2,0;PORTE I;444,0
HRAD;2025,0;2,0;PORTE II;168,0
HRAD;2025,0;2,0;PORTE III;51,0
HRAD;2025,0;2,0;PORTE IV;9,0
HRAD;2025,0;2,0;PORTE SEM INFORMAÇÃO;0,0
HRAD;2025,0;3,0;PORTE I;518,0
HRAD;2025,0;3,0;PORTE II;50,0
HRAD;2025,0;3,0;PORTE III;5,0
HRAD;2025,0;3,0;PORTE IV;1,0
HRAD;2025,0;3,0;PORTE SEM INFORMAÇÃO;0,0
HRAD;2025,0;4,0;PORTE I;537,0
HRAD;2025,0;4,0;PORTE II;62,0
HRAD;2025,0;4,0;PORTE III;5,0
HRAD;2025,0;4,0;PORTE IV;3,0
HRAD;2025,0;4,0;PORTE SEM INFORMAÇÃO;0,0
HRAD;2025,0;5,0;PORTE I;338,0
HRAD;2025,0;5,0;PORTE II;167,0
HRAD;2025,0;5,0;PORTE III;42,0
HRAD;2025,0;5,0;PORTE IV;20,0
HRAD;2025,0;5,0;PORTE SEM INFORMAÇÃO;0,0
HRAD;2025,0;6,0;PORTE I;289,0
HRAD;2025,0;6,0;PORTE II;243,0
HRAD;2025,0;6,0;PORTE III;55,0
HRAD;2025,0;6,0;PORTE IV;19,0
HRAD;2025,0;6,0;PORTE SEM INFORMAÇÃO;0,0
HRAD;2025,0;7,0;PORTE I;308,0
HRAD;2025,0;7,0;PORTE II;263,0
HRAD;2025,0;7,0;PORTE III;47,0
HRAD;2025,0;7,0;PORTE IV;46,0
HRAD;2025,0;7,0;PORTE SEM INFORMAÇÃO;0,0
HRAD;2025,0;8,0;PORTE I;292,0
HRAD;2025,0;8,0;PORTE II;236,0
HRAD;2025,0;8,0;PORTE III;44,0
HRAD;2025,0;8,0;PORTE IV;20,0
HRAD;2025,0;8,0;PORTE SEM INFORMAÇÃO;0,0
HRAD;2025,0;9,0;PORTE I;252,0
HRAD;2025,0;9,0;PORTE II;284,0
HRAD;2025,0;9,0;PORTE III;56,0
HRAD;2025,0;9,0;PORTE IV;27,0
HRAD;2025,0;9,0;PORTE SEM INFORMAÇÃO;0,0
HRAD;2025,0;10,0;PORTE I;262,0
HRAD;2025,0;10,0;PORTE II;284,0
HRAD;2025,0;10,0;PORTE III;55,0
HRAD;2025,0;10,0;PORTE IV;19,0
HRAD;2025,0;10,0;PORTE SEM INFORMAÇÃO;0,0
HRAD;2025,0;11,0;PORTE I;289,0
HRAD;2025,0;11,0;PORTE II;307,0
HRAD;2025,0;11,0;PORTE III;64,0
HRAD;2025,0;11,0;PORTE IV;13,0
HRAD;2025,0;11,0;PORTE SEM INFORMAÇÃO;0,0
HRAD;2025,0;12,0;PORTE I;301,0
HRAD;2025,0;12,0;PORTE II;304,0
HRAD;2025,0;12,0;PORTE III;48,0
HRAD;2025,0;12,0;PORTE IV;21,0
HRAD;2025,0;12,0;PORTE SEM INFORMAÇÃO;0,0
HRAD;2026,0;1,0;PORTE I;290,0
HRAD;2026,0;1,0;PORTE II;320,0
HRAD;2026,0;1,0;PORTE III;63,0
HRAD;2026,0;1,0;PORTE IV;32,0
HRAD;2026,0;1,0;PORTE SEM INFORMAÇÃO;0,0
HRAD;2026,0;2,0;PORTE I;314,0
HRAD;2026,0;2,0;PORTE II;236,0
HRAD;2026,0;2,0;PORTE III;38,0
HRAD;2026,0;2,0;PORTE IV;32,0
HRAD;2026,0;2,0;PORTE SEM INFORMAÇÃO;0,0
HRBJA;2019,0;1,0;PORTE I;112,0
HRBJA;2019,0;1,0;PORTE II;19,0
HRBJA;2019,0;1,0;PORTE III;0,0
HRBJA;2019,0;1,0;PORTE IV;0,0
HRBJA;2019,0;1,0;PORTE SEM INFORMAÇÃO;0,0
HRBJA;2019,0;2,0;PORTE I;98,0
HRBJA;2019,0;2,0;PORTE II;24,0
HRBJA;2019,0;2,0;PORTE III;3,0
HRBJA;2019,0;2,0;PORTE IV;0,0
HRBJA;2019,0;2,0;PORTE SEM INFORMAÇÃO;0,0
HRBJA;2019,0;3,0;PORTE I;93,0
HRBJA;2019,0;3,0;PORTE II;32,0
HRBJA;2019,0;3,0;PORTE III;0,0
HRBJA;2019,0;3,0;PORTE IV;2,0
HRBJA;2019,0;3,0;PORTE SEM INFORMAÇÃO;0,0
HRBJA;2019,0;4,0;PORTE I;102,0
HRBJA;2019,0;4,0;PORTE II;25,0
HRBJA;2019,0;4,0;PORTE III;5,0
HRBJA;2019,0;4,0;PORTE IV;0,0
HRBJA;2019,0;4,0;PORTE SEM INFORMAÇÃO;0,0
HRBJA;2019,0;5,0;PORTE I;96,0
HRBJA;2019,0;5,0;PORTE II;29,0
HRBJA;2019,0;5,0;PORTE III;3,0
HRBJA;2019,0;5,0;PORTE IV;1,0
HRBJA;2019,0;5,0;PORTE SEM INFORMAÇÃO;0,0
HRBJA;2019,0;6,0;PORTE I;113,0
HRBJA;2019,0;6,0;PORTE II;27,0
HRBJA;2019,0;6,0;PORTE III;1,0
HRBJA;2019,0;6,0;PORTE IV;1,0
HRBJA;2019,0;6,0;PORTE SEM INFORMAÇÃO;0,0
HRBJA;2019,0;7,0;PORTE I;91,0
HRBJA;2019,0;7,0;PORTE II;26,0
HRBJA;2019,0;7,0;PORTE III;3,0
HRBJA;2019,0;7,0;PORTE IV;0,0
HRBJA;2019,0;7,0;PORTE SEM INFORMAÇÃO;0,0
HRBJA;2019,0;8,0;PORTE I;101,0
HRBJA;2019,0;8,0;PORTE II;26,0
HRBJA;2019,0;8,0;PORTE III;0,0
HRBJA;2019,0;8,0;PORTE IV;0,0
HRBJA;2019,0;8,0;PORTE SEM INFORMAÇÃO;0,0
HRBJA;2019,0;9,0;PORTE I;100,0
HRBJA;2019,0;9,0;PORTE II;30,0
HRBJA;2019,0;9,0;PORTE III;2,0
HRBJA;2019,0;9,0;PORTE IV;1,0
HRBJA;2019,0;9,0;PORTE SEM INFORMAÇÃO;0,0
HRBJA;2019,0;10,0;PORTE I;121,0
HRBJA;2019,0;10,0;PORTE II;39,0
HRBJA;2019,0;10,0;PORTE III;1,0
HRBJA;2019,0;10,0;PORTE IV;0,0
HRBJA;2019,0;10,0;PORTE SEM INFORMAÇÃO;0,0
HRBJA;2019,0;11,0;PORTE I;105,0
HRBJA;2019,0;11,0;PORTE II;33,0
HRBJA;2019,0;11,0;PORTE III;2,0
HRBJA;2019,0;11,0;PORTE IV;0,0
HRBJA;2019,0;11,0;PORTE SEM INFORMAÇÃO;0,0
HRBJA;2019,0;12,0;PORTE I;102,0
HRBJA;2019,0;12,0;PORTE II;33,0
HRBJA;2019,0;12,0;PORTE III;3,0
HRBJA;2019,0;12,0;PORTE IV;0,0
HRBJA;2019,0;12,0;PORTE SEM INFORMAÇÃO;0,0
HRBJA;2020,0;1,0;PORTE I;105,0
HRBJA;2020,0;1,0;PORTE II;28,0
HRBJA;2020,0;1,0;PORTE III;5,0
HRBJA;2020,0;1,0;PORTE IV;0,0
HRBJA;2020,0;1,0;PORTE SEM INFORMAÇÃO;0,0
HRBJA;2020,0;2,0;PORTE I;85,0
HRBJA;2020,0;2,0;PORTE II;14,0
HRBJA;2020,0;2,0;PORTE III;1,0
HRBJA;2020,0;2,0;PORTE IV;0,0
HRBJA;2020,0;2,0;PORTE SEM INFORMAÇÃO;0,0
HRBJA;2020,0;3,0;PORTE I;81,0
HRBJA;2020,0;3,0;PORTE II;28,0
HRBJA;2020,0;3,0;PORTE III;2,0
HRBJA;2020,0;3,0;PORTE IV;0,0
HRBJA;2020,0;3,0;PORTE SEM INFORMAÇÃO;0,0
